           1
         109 S
  0.000000000000000E+000 -2.686730706276513E-002  0.153254014658933     
   1.94611626109724        1.35476058038996        1.41653864439553     
 -0.798248679992230       1.167143261678198E-002  7.299999276070390E-002
  0.927000009022638       0.646726622615565       0.999999998494354     
 -1.743901637320205E-009  5.559492183146300E-003
 -4.551474830345792E-004 -2.647796887648764E-002  0.153443114179617     
   1.94851756390910        1.35645304364869        1.41045820153471     
 -0.800982670771615       1.168583393725198E-002  7.299999284050830E-002
  0.927000008931417       0.646726622606266       0.999999998516957     
 -1.703685529007678E-009  5.559492182596000E-003
 -9.114450473996179E-004 -2.608403977789298E-002  0.153749754165032     
   1.95241146944025        1.35918407620690        1.40024088319224     
 -0.805304498658163       1.170918683600585E-002  7.299999292434940E-002
  0.927000008738691       0.646726622531497       0.999999998449718     
 -1.634373306078832E-009  5.559492181436700E-003
 -1.364759733975253E-003 -2.568667213458752E-002  0.154033150763462     
   1.95601021525744        1.36186652324583        1.39056362336218     
 -0.809318769503026       1.173076957498973E-002  7.299999303778380E-002
  0.927000008685782       0.646726622571332       0.999999998555486     
 -1.587620648796030E-009  5.559492181115800E-003
 -1.815306971509075E-003 -2.528615728868663E-002  0.154363708884831     
   1.96020784772353        1.36626103144446        1.38004329228678     
 -0.814984872690928       1.175594401366003E-002  7.299999314666181E-002
  0.927000008509851       0.646726622529682       0.999999998543555     
 -1.542630803432407E-009  5.559492180056400E-003
 -2.263104452723021E-003 -2.488257181836415E-002  0.154728601168317     
   1.96484147802929        1.36985041509393        1.36651514434956     
 -0.819901642041171       1.178373325983855E-002  7.299999322331040E-002
  0.927000008388803       0.646726622497668       0.999999998533216     
 -1.495451931367564E-009  5.559492179327300E-003
 -2.707088999383932E-003 -2.447479040186312E-002  0.155081837665663     
   1.96932709504684        1.37336617130919        1.35277150599263     
 -0.824452706108146       1.181063482671680E-002  7.299999332726349E-002
  0.927000008263695       0.646726622485941       0.999999998561361     
 -1.440377874821844E-009  5.559492178573600E-003
 -3.147226587772297E-003 -2.406285664949191E-002  0.155336929045330     
   1.97256640267296        1.37627486202070        1.34277466457742     
 -0.827921383391782       1.183006190896289E-002  7.299999345055680E-002
  0.927000008052773       0.646726622433397       0.999999998539331     
 -1.372323923230207E-009  5.559492177304200E-003
 -3.584654242921390E-003 -2.364805155601831E-002  0.155717834534075     
   1.97740337852296        1.38072360683891        1.32722545209906     
 -0.832924756017181       1.185907067828273E-002  7.299999354083690E-002
  0.927000008006260       0.646726622460747       0.999999998617975     
 -1.358402670229503E-009  5.559492177021800E-003
 -4.017910587058067E-003 -2.322887614934278E-002  0.155938530891594     
   1.98020591713593        1.38442357971822        1.31892288610016     
 -0.836754398912350       1.187587832807003E-002  7.299999363964620E-002
  0.927000007821066       0.646726622403456       0.999999998580806     
 -1.298338660702630E-009  5.559492175907500E-003
 -4.449188932595993E-003 -2.280767846987590E-002  0.156302035596107     
   1.98482192669678        1.38875758363061        1.30278645265876     
 -0.841064873519091       1.190356189744996E-002  7.299999373315311E-002
  0.927000007758685       0.646726622422322       0.999999998648990     
 -1.270099582958061E-009  5.559492175530500E-003
 -4.876172916304758E-003 -2.238210629963268E-002  0.156539528575213     
   1.98783775982371        1.39312396187454        1.29328654591598     
 -0.845209283140543       1.192164873728443E-002  7.299999381954141E-002
  0.927000007615708       0.646726622384700       0.999999998634041     
 -1.231501014045158E-009  5.559492174670500E-003
 -5.300974093750387E-003 -2.195436361242663E-002  0.156809116103898     
   1.99126114899591        1.39677688782332        1.28070509151296     
 -0.848395858565896       1.194217981080041E-002  7.299999393583780E-002
  0.927000007480803       0.646726622373597       0.999999998668900     
 -1.161594766465813E-009  5.559492173857400E-003
 -5.722528513918119E-003 -2.152340843547746E-002  0.157018701003857     
   1.99392258809086        1.40074187495305        1.27167112458591     
 -0.851859193858338       1.195814124520718E-002  7.299999401188249E-002
  0.927000007389017       0.646726622362242       0.999999998686641     
 -1.148377006209337E-009  5.559492173304400E-003
 -6.142003286017164E-003 -2.109043905646602E-002  0.157314434096946     
   1.99767799028364        1.40375003856893        1.25574966646698     
 -0.853785605074337       1.198066349863259E-002  7.299999411967489E-002
  0.927000007220195       0.646726622320646       0.999999998675903     
 -1.079079549384559E-009  5.559492172288600E-003
 -6.557097922107183E-003 -2.065326237107541E-002  0.157556103134543     
   2.00074685381205        1.40752123771855        1.24351927492264     
 -0.856457982320137       1.199906837740917E-002  7.299999420277981E-002
  0.927000007132623       0.646726622318027       0.999999998708490     
 -1.056672029066109E-009  5.559492171760800E-003
 -6.969113474283165E-003 -2.021319072472832E-002  0.157816621977494     
   2.00405508394828        1.41018121325798        1.22836755069407     
 -0.857522243229310       1.201890880825924E-002  7.299999428590399E-002
  0.927000006993714       0.646726622281807       0.999999998693661     
 -1.009959395186285E-009  5.559492170925100E-003
 -7.376941519431854E-003 -1.976923034211289E-002  0.158065991472987     
   2.00722173158066        1.41284288091044        1.21340892649086     
 -0.858307783710061       1.203790012711593E-002  7.299999440856650E-002
  0.927000006874865       0.646726622281215       0.999999998747990     
 -9.635918741967273E-010  5.559492170208700E-003
 -7.780647357369296E-003 -1.932151167830400E-002  0.158348715272766     
   2.01081193444924        1.41537275323527        1.19525371035505     
 -0.858179061604809       1.205943163152176E-002  7.299999448705710E-002
  0.927000006766391       0.646726622263037       0.999999998756082     
 -9.303532955699794E-010  5.559492169555600E-003
 -8.179212325622827E-003 -1.886921354835374E-002  0.158638931876690     
   2.01449728533693        1.41931832257940        1.17714324572754     
 -0.859013800044047       1.208153376663165E-002  7.299999457809840E-002
  0.927000006666069       0.646726622255611       0.999999998786055     
 -9.036146286918543E-010  5.559492168951100E-003
 -8.572950840430528E-003 -1.841269694995054E-002  0.158896036720831     
   2.01776216261329        1.42241648974569        1.15996907794690     
 -0.858782708090401       1.210111419760869E-002  7.299999465098600E-002
  0.927000006529562       0.646726622211369       0.999999998756682     
 -8.574991837837677E-010  5.559492168130300E-003
 -8.962007215089470E-003 -1.795213095006322E-002  0.159272377394212     
   2.02254117108192        1.42828730654653        1.13485027218075     
 -0.859079828326864       1.212977531946428E-002  7.299999475115811E-002
  0.927000006457784       0.646726622230132       0.999999998826951     
 -8.156115792613930E-010  5.559492167697100E-003
 -9.344430180382593E-003 -1.748605349440713E-002  0.159477462113101     
   2.02514546360251        1.42882225827506        1.11780330105441     
 -0.855417380108332       1.214539402902654E-002  7.299999483572690E-002
  0.927000006306439       0.646726622187601       0.999999998803564     
 -7.816170497544410E-010  5.559492166786700E-003
 -9.721577751486637E-003 -1.701569856047241E-002  0.159729397106905     
   2.02834469078428        1.43111555528041        1.09779048848771     
 -0.852271575020596       1.216458073704424E-002  7.299999491402830E-002
  0.927000006217063       0.646726622177885       0.999999998825184     
 -7.537184773730286E-010  5.559492166249000E-003
 -1.009287285626328E-002 -1.654070884988366E-002  0.159949299807017     
   2.03113715158157        1.43291734937613        1.07945524079287     
 -0.848626290735361       1.218132794720413E-002  7.299999499456220E-002
  0.927000006112055       0.646726622161677       0.999999998837697     
 -7.238476492882300E-010  5.559492165616900E-003
 -1.045868447759795E-002 -1.606149287480422E-002  0.160225808057204     
   2.03464842477272        1.43288891887091        1.05317827733218     
 -0.839976349081549       1.220238608707848E-002  7.299999509415429E-002
