VARIABLES = "x0"
 "x1"
 "p"
 "u"
 "v"
 "T"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
     0.0145643203346628        2.21140680623731        1808.07996029338       -4069.17858006894        2458.17940523531        10896.6322525763 
       0.11530367706444        2.11704980054867         1856.9362459472       -3962.47400523061         2442.6971557106        11358.2979134488 
      0.216043033794218        2.02269279486002        1953.40473370781       -3825.78047568258        2436.69508250831        11898.2598232541 
      0.316782390523995        1.92833578917138        2062.41407472217       -3681.48849314519        2431.04347172713        12438.9339621718 
      0.417521747253773        1.83397878348274        2195.58849535048       -3526.30679648655         2429.3953286585        12966.8301122506 
       0.51826110398355         1.7396217777941        2346.66955645224       -3365.72595853249        2425.85455970992        13473.9224180603 
       0.61803590444681        1.64444346807583         2503.0965103438       -3217.24910720195        2413.55977903226        14018.1849664565 
       0.69512818403569        1.52995135941918        2637.41028712513       -2947.58431694983         2311.3665752879        14991.3615725918 
       0.77222046362457        1.41545925076253        2790.62042401985       -2752.82882586173        2261.11724233843        15691.0371592981 
       0.84931274321345        1.30096714210588        2934.96672916537       -2602.22177192663        2259.99069635355        16185.7067900358 
       0.92640502280233        1.18647503344923        3178.38967325321       -2410.63087461314        2173.13554492775        16934.1839093174 
       1.00349730239121        1.07198292479259         3418.4620761598       -2214.60386951132        2072.45819079312        17667.0370246896 
       1.07984733872429       0.957073856557448        3717.01827746517       -2001.57288146323        1948.61462324047        18412.9711589957 
       1.13751738073296       0.831671190032474        3855.54841632897       -1789.89466458585        1794.10200480067         18994.793127981 
       1.19518742274163       0.706268523507499        4129.51974997799       -1552.83306776503        1530.12259122002        19991.6961835173 
        1.2528574647503       0.580865856982525        4201.89482871793       -1383.79312011007        1349.88534496148         20251.789990943 
       1.30057321540303       0.452135203175853          3898.640406541       -1659.22437770114        1153.47248584848        19566.0366436504 
       1.32991996198999       0.317263297348076        3977.47738469999       -1492.18549038842        803.563717054353        20163.0610413629 
       1.35279329381668       0.181695261453667        3984.15515830513       -1430.88294963418        445.859929250841        20467.6989304855 
       1.35279329381668      0.0436675015035184        4489.61891941917       -1066.12049149443        113.162215523354        21527.5419105988 
       1.35279329381668     -0.0943602584466299         4374.8864061817       -1156.64072485036       -238.353452456394        21278.3778859109 
       1.33687782049195      -0.231426090444268        4322.13217165313       -1217.55668605664       -582.841741655138        20954.7263991265 
       1.32025380833061      -0.368449098499541        3927.84831116294       -1563.14054699138       -937.139867586199        19925.0262412396 
       1.30362979616927      -0.505472106554814        3737.84605483084       -1763.90803927355       -1282.79432907347        19197.3996891763 
       1.25917915441124      -0.635975117417107        3789.65031356194        -1705.1459333482       -1344.07060490311        19471.8905805664 
       1.21320345173722      -0.766120794565776        3421.98234267316       -2129.07058547296       -1680.70970983067        18068.2661608859 
       1.16722774906319      -0.896266471714443         3091.2864521176       -2446.90590345746       -1732.93796690685        17049.6751829077 
         1.102114685263       -1.01710699890564        3164.88959383491       -2436.29355625812       -2019.26952676455        16839.0176137788 
       1.02814690923366       -1.13364210360002        3140.67564180642       -2521.64304658594       -2113.79542111843         16538.755429367 
      0.954179133204324        -1.2501772082944        3092.89644580571        -2589.6497682916       -2268.44975148812        16193.2779932999 
      0.880211357174988       -1.36671231298878        2781.51075868639       -2821.89344346103       -2280.59079024143        15334.2396599201 
      0.800550236896312        -1.4788630143417        2808.78713307986       -2950.41890853158       -2397.92455675227        14870.4482495208 
      0.706777510802612       -1.58014646984067        2551.69863216812       -3161.79841500306       -2415.40979543874        14197.1144791699 
      0.613004784708913       -1.68142992533964        2485.62760890161       -3281.86062802054        -2455.4318084401         13719.880748054 
      0.519232058615213       -1.78271338083861        2368.72568259746       -3447.95471626712       -2493.94968798364        13061.0986778843 
      0.425459332521514       -1.88399683633758        2222.33957337365       -3629.41878268472       -2511.64543159214        12397.1846854212 
      0.326605066284476       -1.97979250813564        2081.37605422189       -3794.11251209953       -2513.19470499387        11803.8868931941 
      0.218422546689112       -2.06551417967122        1985.18959296788       -3895.35433909591       -2506.61850734426        11447.3297280986 
      0.110240027093747        -2.1512358512068        1873.71598876868       -4017.69190616027       -2484.78808181218        11027.4907627312 
    0.00205750749838263       -2.23695752274238        1808.62674918384       -4109.14053472304       -2486.61863890166        10660.6741282496 
